symbol,yahoo_symbol,asset_name,market,asset_type,country
023960,023960.KS,에쓰씨엔지니어링,KOSPI,STOCK,KR
024070,024070.KS,WISCOM,KOSPI,STOCK,KR
024090,024090.KS,디씨엠,KOSPI,STOCK,KR
024110,024110.KS,기업은행,KOSPI,STOCK,KR
024720,024720.KS,콜마홀딩스,KOSPI,STOCK,KR
024890,024890.KS,대원화성,KOSPI,STOCK,KR
024900,024900.KS,디와이덕양,KOSPI,STOCK,KR
025000,025000.KS,KPX케미칼,KOSPI,STOCK,KR
025530,025530.KS,SJM홀딩스,KOSPI,STOCK,KR
025540,025540.KS,한국단자,KOSPI,STOCK,KR
025560,025560.KS,미래산업,KOSPI,STOCK,KR
025620,025620.KS,차AI헬스케어,KOSPI,STOCK,KR
025750,025750.KS,한솔홈데코,KOSPI,STOCK,KR
025820,025820.KS,이구산업,KOSPI,STOCK,KR
025860,025860.KS,남해화학,KOSPI,STOCK,KR
025890,025890.KS,한국주강,KOSPI,STOCK,KR
026890,026890.KS,스틱인베스트먼트,KOSPI,STOCK,KR
026940,026940.KS,부국철강,KOSPI,STOCK,KR
026960,026960.KS,동서,KOSPI,STOCK,KR
027410,027410.KS,BGF,KOSPI,STOCK,KR
027740,027740.KS,마니커,KOSPI,STOCK,KR
027970,027970.KS,한국제지,KOSPI,STOCK,KR
028050,028050.KS,삼성E&A,KOSPI,STOCK,KR
028100,028100.KS,동아지질,KOSPI,STOCK,KR
028260,028260.KS,삼성물산,KOSPI,STOCK,KR
02826K,02826K.KS,삼성물산우B,KOSPI,STOCK,KR
028670,028670.KS,팬오션,KOSPI,STOCK,KR
029460,029460.KS,케이씨,KOSPI,STOCK,KR
029530,029530.KS,신도리코,KOSPI,STOCK,KR
029780,029780.KS,삼성카드,KOSPI,STOCK,KR
030000,030000.KS,제일기획,KOSPI,STOCK,KR
030190,030190.KS,NICE평가정보,KOSPI,STOCK,KR
030200,030200.KS,KT,KOSPI,STOCK,KR
030210,030210.KS,다올투자증권,KOSPI,STOCK,KR
030610,030610.KS,교보증권,KOSPI,STOCK,KR
030720,030720.KS,동원수산,KOSPI,STOCK,KR
031210,031210.KS,서울보증보험,KOSPI,STOCK,KR
031430,031430.KS,신세계인터내셔날,KOSPI,STOCK,KR
031440,031440.KS,신세계푸드,KOSPI,STOCK,KR
031820,031820.KS,아이티센씨티에스,KOSPI,STOCK,KR
032350,032350.KS,롯데관광개발,KOSPI,STOCK,KR
032560,032560.KS,황금에스티,KOSPI,STOCK,KR
032640,032640.KS,LG유플러스,KOSPI,STOCK,KR
032830,032830.KS,삼성생명,KOSPI,STOCK,KR
033240,033240.KS,자화전자,KOSPI,STOCK,KR
033250,033250.KS,체시스,KOSPI,STOCK,KR
033270,033270.KS,유나이티드제약,KOSPI,STOCK,KR
033530,033530.KS,SJG세종,KOSPI,STOCK,KR
033780,033780.KS,KT&G,KOSPI,STOCK,KR
033920,033920.KS,무학,KOSPI,STOCK,KR
034020,034020.KS,두산에너빌리티,KOSPI,STOCK,KR
034120,034120.KS,SBS,KOSPI,STOCK,KR
034220,034220.KS,LG디스플레이,KOSPI,STOCK,KR
034230,034230.KS,파라다이스,KOSPI,STOCK,KR
034310,034310.KS,NICE,KOSPI,STOCK,KR
034590,034590.KS,인천도시가스,KOSPI,STOCK,KR
034730,034730.KS,SK,KOSPI,STOCK,KR
03473K,03473K.KS,SK우,KOSPI,STOCK,KR
034830,034830.KS,한국토지신탁,KOSPI,STOCK,KR
035000,035000.KS,HS애드,KOSPI,STOCK,KR
035150,035150.KS,백산,KOSPI,STOCK,KR
035250,035250.KS,강원랜드,KOSPI,STOCK,KR
035420,035420.KS,NAVER,KOSPI,STOCK,KR
035510,035510.KS,신세계 I&C,KOSPI,STOCK,KR
035720,035720.KS,카카오,KOSPI,STOCK,KR
036420,036420.KS,콘텐트리중앙,KOSPI,STOCK,KR
036460,036460.KS,한국가스공사,KOSPI,STOCK,KR
036530,036530.KS,SNT홀딩스,KOSPI,STOCK,KR
036570,036570.KS,NC,KOSPI,STOCK,KR
036580,036580.KS,팜스코,KOSPI,STOCK,KR
037270,037270.KS,YG PLUS,KOSPI,STOCK,KR
037560,037560.KS,LG헬로비전,KOSPI,STOCK,KR
037710,037710.KS,광주신세계,KOSPI,STOCK,KR
039130,039130.KS,하나투어,KOSPI,STOCK,KR
039490,039490.KS,키움증권,KOSPI,STOCK,KR
039570,039570.KS,HDC랩스,KOSPI,STOCK,KR
041650,041650.KS,상신브레이크,KOSPI,STOCK,KR
042660,042660.KS,한화오션,KOSPI,STOCK,KR
042700,042700.KS,한미반도체,KOSPI,STOCK,KR
044380,044380.KS,주연테크,KOSPI,STOCK,KR
044450,044450.KS,KSS해운,KOSPI,STOCK,KR
044820,044820.KS,코스맥스비티아이,KOSPI,STOCK,KR
047040,047040.KS,대우건설,KOSPI,STOCK,KR
047050,047050.KS,포스코인터내셔널,KOSPI,STOCK,KR
047400,047400.KS,유니온머티리얼,KOSPI,STOCK,KR
047810,047810.KS,한국항공우주,KOSPI,STOCK,KR
049800,049800.KS,우진플라임,KOSPI,STOCK,KR
051600,051600.KS,한전KPS,KOSPI,STOCK,KR
051630,051630.KS,진양화학,KOSPI,STOCK,KR
051900,051900.KS,LG생활건강,KOSPI,STOCK,KR
051905,051905.KS,LG생활건강우,KOSPI,STOCK,KR
051910,051910.KS,LG화학,KOSPI,STOCK,KR
051915,051915.KS,LG화학우,KOSPI,STOCK,KR
052690,052690.KS,한전기술,KOSPI,STOCK,KR
053210,053210.KS,스카이라이프,KOSPI,STOCK,KR
053690,053690.KS,한미글로벌,KOSPI,STOCK,KR
055490,055490.KS,테이팩스,KOSPI,STOCK,KR
055550,055550.KS,신한지주,KOSPI,STOCK,KR
057050,057050.KS,현대홈쇼핑,KOSPI,STOCK,KR
058430,058430.KS,포스코스틸리온,KOSPI,STOCK,KR
058650,058650.KS,세아홀딩스,KOSPI,STOCK,KR
058730,058730.KS,다스코,KOSPI,STOCK,KR
058850,058850.KS,KTcs,KOSPI,STOCK,KR
058860,058860.KS,KTis,KOSPI,STOCK,KR
060980,060980.KS,HL홀딩스,KOSPI,STOCK,KR
062040,062040.KS,산일전기,KOSPI,STOCK,KR
063160,063160.KS,종근당바이오,KOSPI,STOCK,KR
064350,064350.KS,현대로템,KOSPI,STOCK,KR
064400,064400.KS,LG씨엔에스,KOSPI,STOCK,KR
064960,064960.KS,SNT모티브,KOSPI,STOCK,KR
066570,066570.KS,LG전자,KOSPI,STOCK,KR
066575,066575.KS,LG전자우,KOSPI,STOCK,KR
066970,066970.KS,엘앤에프,KOSPI,STOCK,KR
067830,067830.KS,세이브존I&C,KOSPI,STOCK,KR
068270,068270.KS,셀트리온,KOSPI,STOCK,KR
068290,068290.KS,삼성출판사,KOSPI,STOCK,KR
069260,069260.KS,TKG휴켐스,KOSPI,STOCK,KR
069460,069460.KS,대호에이엘,KOSPI,STOCK,KR
069500,069500.KS,KODEX 200,KOSPI,ETF,KR
069620,069620.KS,대웅제약,KOSPI,STOCK,KR
069640,069640.KS,한세엠케이,KOSPI,STOCK,KR
069660,069660.KS,KIWOOM 200,KOSPI,ETF,KR
069730,069730.KS,DSR제강,KOSPI,STOCK,KR
069960,069960.KS,현대백화점,KOSPI,STOCK,KR
070960,070960.KS,모나용평,KOSPI,STOCK,KR
071050,071050.KS,한국금융지주,KOSPI,STOCK,KR
071055,071055.KS,한국금융지주우,KOSPI,STOCK,KR
071090,071090.KS,하이스틸,KOSPI,STOCK,KR
071320,071320.KS,지역난방공사,KOSPI,STOCK,KR
071840,071840.KS,롯데하이마트,KOSPI,STOCK,KR
071950,071950.KS,코아스,KOSPI,STOCK,KR
071970,071970.KS,HD현대마린엔진,KOSPI,STOCK,KR
072130,072130.KS,유엔젤,KOSPI,STOCK,KR
072710,072710.KS,농심홀딩스,KOSPI,STOCK,KR
073240,073240.KS,금호타이어,KOSPI,STOCK,KR
074610,074610.KS,이엔플러스,KOSPI,STOCK,KR
075180,075180.KS,새론오토모티브,KOSPI,STOCK,KR
075580,075580.KS,세진중공업,KOSPI,STOCK,KR
077500,077500.KS,유니퀘스트,KOSPI,STOCK,KR
077970,077970.KS,STX엔진,KOSPI,STOCK,KR
078000,078000.KS,텔코웨어,KOSPI,STOCK,KR
078520,078520.KS,에이블씨엔씨,KOSPI,STOCK,KR
078930,078930.KS,GS,KOSPI,STOCK,KR
078935,078935.KS,GS우,KOSPI,STOCK,KR
079160,079160.KS,CJ CGV,KOSPI,STOCK,KR
079430,079430.KS,현대리바트,KOSPI,STOCK,KR
079550,079550.KS,LIG디펜스앤에어로스페이스,KOSPI,STOCK,KR
079900,079900.KS,전진건설로봇,KOSPI,STOCK,KR
079980,079980.KS,휴비스,KOSPI,STOCK,KR
081000,081000.KS,일진다이아,KOSPI,STOCK,KR
081660,081660.KS,미스토홀딩스,KOSPI,STOCK,KR
082640,082640.KS,동양생명,KOSPI,STOCK,KR
082740,082740.KS,한화엔진,KOSPI,STOCK,KR
083420,083420.KS,그린케미칼,KOSPI,STOCK,KR
084010,084010.KS,대한제강,KOSPI,STOCK,KR
084670,084670.KS,동양고속,KOSPI,STOCK,KR
084680,084680.KS,이월드,KOSPI,STOCK,KR
084690,084690.KS,대상홀딩스,KOSPI,STOCK,KR
084695,084695.KS,대상홀딩스우,KOSPI,STOCK,KR
084870,084870.KS,TBH글로벌,KOSPI,STOCK,KR
085310,085310.KS,엔케이,KOSPI,STOCK,KR
085620,085620.KS,미래에셋생명,KOSPI,STOCK,KR
086280,086280.KS,현대글로비스,KOSPI,STOCK,KR
086790,086790.KS,하나금융지주,KOSPI,STOCK,KR
088350,088350.KS,한화생명,KOSPI,STOCK,KR
088790,088790.KS,진도,KOSPI,STOCK,KR
089470,089470.KS,HDC현대EP,KOSPI,STOCK,KR
089590,089590.KS,제주항공,KOSPI,STOCK,KR
089860,089860.KS,롯데렌탈,KOSPI,STOCK,KR
090080,090080.KS,평화산업,KOSPI,STOCK,KR
090350,090350.KS,노루페인트,KOSPI,STOCK,KR
090355,090355.KS,노루페인트우,KOSPI,STOCK,KR
090370,090370.KS,메타랩스,KOSPI,STOCK,KR
090430,090430.KS,아모레퍼시픽,KOSPI,STOCK,KR
090435,090435.KS,아모레퍼시픽우,KOSPI,STOCK,KR
090460,090460.KS,비에이치,KOSPI,STOCK,KR
091160,091160.KS,KODEX 반도체,KOSPI,ETF,KR
091170,091170.KS,KODEX 은행,KOSPI,ETF,KR
091180,091180.KS,KODEX 자동차,KOSPI,ETF,KR
091220,091220.KS,TIGER 은행,KOSPI,ETF,KR
091230,091230.KS,TIGER 반도체,KOSPI,ETF,KR
091810,091810.KS,트리니티항공,KOSPI,STOCK,KR
092200,092200.KS,디아이씨,KOSPI,STOCK,KR
092220,092220.KS,KEC,KOSPI,STOCK,KR
092230,092230.KS,KPX홀딩스,KOSPI,STOCK,KR
092440,092440.KS,기신정기,KOSPI,STOCK,KR
092780,092780.KS,DYP,KOSPI,STOCK,KR
092790,092790.KS,넥스틸,KOSPI,STOCK,KR
093050,093050.KS,LF,KOSPI,STOCK,KR
093240,093240.KS,형지엘리트,KOSPI,STOCK,KR
093370,093370.KS,후성,KOSPI,STOCK,KR
094280,094280.KS,효성ITX,KOSPI,STOCK,KR
095570,095570.KS,AJ네트웍스,KOSPI,STOCK,KR
095720,095720.KS,웅진씽크빅,KOSPI,STOCK,KR
096760,096760.KS,JW홀딩스,KOSPI,STOCK,KR
096770,096770.KS,SK이노베이션,KOSPI,STOCK,KR
096775,096775.KS,SK이노베이션우,KOSPI,STOCK,KR
097230,097230.KS,HJ중공업,KOSPI,STOCK,KR
097520,097520.KS,엠씨넥스,KOSPI,STOCK,KR
097950,097950.KS,CJ제일제당,KOSPI,STOCK,KR
097955,097955.KS,CJ제일제당 우,KOSPI,STOCK,KR
099140,099140.KS,KODEX 차이나H,KOSPI,ETF,KR
100090,100090.KS,SK오션플랜트,KOSPI,STOCK,KR
100220,100220.KS,비상교육,KOSPI,STOCK,KR
100250,100250.KS,진양홀딩스,KOSPI,STOCK,KR
100840,100840.KS,SNT에너지,KOSPI,STOCK,KR
100910,100910.KS,KIWOOM KRX100,KOSPI,ETF,KR
101140,101140.KS,인바이오젠,KOSPI,STOCK,KR
101280,101280.KS,KODEX 일본TOPIX100,KOSPI,ETF,KR
101530,101530.KS,해태제과식품,KOSPI,STOCK,KR
102110,102110.KS,TIGER 200,KOSPI,ETF,KR
102260,102260.KS,동성케미컬,KOSPI,STOCK,KR
102460,102460.KS,이연제약,KOSPI,STOCK,KR
102780,102780.KS,KODEX 삼성그룹,KOSPI,ETF,KR
102960,102960.KS,KODEX 기계장비,KOSPI,ETF,KR
102970,102970.KS,KODEX 증권,KOSPI,ETF,KR
103140,103140.KS,풍산,KOSPI,STOCK,KR
103590,103590.KS,일진전기,KOSPI,STOCK,KR
104520,104520.KS,KIWOOM 블루칩,KOSPI,ETF,KR
104530,104530.KS,KIWOOM 코리아고배당,KOSPI,ETF,KR
104700,104700.KS,한국철강,KOSPI,STOCK,KR
105010,105010.KS,TIGER 라틴35,KOSPI,ETF,KR
105190,105190.KS,ACE 200,KOSPI,ETF,KR
105560,105560.KS,KB금융,KOSPI,STOCK,KR
105630,105630.KS,한세실업,KOSPI,STOCK,KR
105780,105780.KS,RISE 5대그룹주,KOSPI,ETF,KR
105840,105840.KS,우진,KOSPI,STOCK,KR
107590,107590.KS,미원홀딩스,KOSPI,STOCK,KR
108320,108320.KS,LX세미콘,KOSPI,STOCK,KR
108450,108450.KS,ACE 삼성그룹섹터가중,KOSPI,ETF,KR
108590,108590.KS,TREX 200,KOSPI,ETF,KR
108670,108670.KS,LX하우시스,KOSPI,STOCK,KR
108675,108675.KS,LX하우시스우,KOSPI,STOCK,KR
109070,109070.KS,주성코퍼레이션,KOSPI,STOCK,KR
111110,111110.KS,호전실업,KOSPI,STOCK,KR
111380,111380.KS,동인기연,KOSPI,STOCK,KR
111770,111770.KS,영원무역,KOSPI,STOCK,KR
112610,112610.KS,씨에스윈드,KOSPI,STOCK,KR
114090,114090.KS,GKL,KOSPI,STOCK,KR
114100,114100.KS,RISE 국고채3년,KOSPI,ETF,KR
114260,114260.KS,KODEX 국고채3년,KOSPI,ETF,KR
114460,114460.KS,ACE 국고채3년,KOSPI,ETF,KR
114470,114470.KS,KIWOOM 국고채3년,KOSPI,ETF,KR
114800,114800.KS,KODEX 인버스,KOSPI,ETF,KR
114820,114820.KS,TIGER 국채3년,KOSPI,ETF,KR
117460,117460.KS,KODEX 에너지화학,KOSPI,ETF,KR
117580,117580.KS,대성에너지,KOSPI,STOCK,KR
117680,117680.KS,KODEX 철강,KOSPI,ETF,KR
117690,117690.KS,TIGER 차이나항셍30,KOSPI,ETF,KR
117700,117700.KS,KODEX 건설,KOSPI,ETF,KR
118000,118000.KS,메타케어,KOSPI,STOCK,KR
119650,119650.KS,KC코트렐,KOSPI,STOCK,KR
120030,120030.KS,조선선재,KOSPI,STOCK,KR
120110,120110.KS,코오롱인더,KOSPI,STOCK,KR
120115,120115.KS,코오롱인더우,KOSPI,STOCK,KR
122090,122090.KS,PLUS 코스피50,KOSPI,ETF,KR
122260,122260.KS,KIWOOM 통안채1년,KOSPI,ETF,KR
122630,122630.KS,KODEX 레버리지,KOSPI,ETF,KR
122900,122900.KS,아이마켓코리아,KOSPI,STOCK,KR
123310,123310.KS,TIGER 인버스,KOSPI,ETF,KR
123320,123320.KS,TIGER 레버리지,KOSPI,ETF,KR
123690,123690.KS,한국화장품,KOSPI,STOCK,KR
123700,123700.KS,SJM,KOSPI,STOCK,KR
123890,123890.KS,한국자산신탁,KOSPI,STOCK,KR
126560,126560.KS,현대퓨처넷,KOSPI,STOCK,KR
126720,126720.KS,수산인더스트리,KOSPI,STOCK,KR
128820,128820.KS,대성산업,KOSPI,STOCK,KR
128940,128940.KS,한미약품,KOSPI,STOCK,KR
129260,129260.KS,인터지스,KOSPI,STOCK,KR
130660,130660.KS,한전산업,KOSPI,STOCK,KR
130680,130680.KS,TIGER 원유선물Enhanced(H),KOSPI,ETF,KR
130730,130730.KS,KIWOOM 단기자금,KOSPI,ETF,KR
131890,131890.KS,ACE 삼성그룹동일가중,KOSPI,ETF,KR
132030,132030.KS,KODEX 골드선물(H),KOSPI,ETF,KR
133690,133690.KS,TIGER 미국나스닥100,KOSPI,ETF,KR
133820,133820.KS,화인베스틸,KOSPI,STOCK,KR
134380,134380.KS,미원화학,KOSPI,STOCK,KR
134790,134790.KS,시디즈,KOSPI,STOCK,KR
136340,136340.KS,RISE 중기우량회사채,KOSPI,ETF,KR
136490,136490.KS,선진,KOSPI,STOCK,KR
137310,137310.KS,에스디바이오센서,KOSPI,STOCK,KR
137610,137610.KS,TIGER 농산물선물Enhanced(H),KOSPI,ETF,KR
138040,138040.KS,메리츠금융지주,KOSPI,STOCK,KR
138230,138230.KS,KIWOOM 미국달러선물,KOSPI,ETF,KR
138520,138520.KS,TIGER 삼성그룹,KOSPI,ETF,KR
138530,138530.KS,TIGER LG그룹플러스,KOSPI,ETF,KR
138540,138540.KS,TIGER 현대차그룹플러스,KOSPI,ETF,KR
138910,138910.KS,KODEX 구리선물(H),KOSPI,ETF,KR
138920,138920.KS,KODEX 콩선물(H),KOSPI,ETF,KR
138930,138930.KS,BNK금융지주,KOSPI,STOCK,KR
139130,139130.KS,iM금융지주,KOSPI,STOCK,KR
139220,139220.KS,TIGER 200 건설,KOSPI,ETF,KR
139230,139230.KS,TIGER 200 중공업,KOSPI,ETF,KR
139240,139240.KS,TIGER 200 철강소재,KOSPI,ETF,KR
139250,139250.KS,TIGER 200 에너지화학,KOSPI,ETF,KR
139260,139260.KS,TIGER 200 IT,KOSPI,ETF,KR
139270,139270.KS,TIGER 200 금융,KOSPI,ETF,KR
139280,139280.KS,TIGER 경기방어,KOSPI,ETF,KR
139290,139290.KS,TIGER 200 경기소비재,KOSPI,ETF,KR
139320,139320.KS,TIGER 금은선물(H),KOSPI,ETF,KR
139480,139480.KS,이마트,KOSPI,STOCK,KR
139660,139660.KS,KIWOOM 미국달러선물인버스,KOSPI,ETF,KR
139990,139990.KS,아주스틸,KOSPI,STOCK,KR
140570,140570.KS,RISE 수출주,KOSPI,ETF,KR
140580,140580.KS,RISE 우량업종대표주,KOSPI,ETF,KR
140700,140700.KS,KODEX 보험,KOSPI,ETF,KR
140710,140710.KS,KODEX 운송,KOSPI,ETF,KR
140950,140950.KS,파워 코스피100,KOSPI,ETF,KR
143210,143210.KS,핸즈코퍼레이션,KOSPI,STOCK,KR
143850,143850.KS,TIGER 미국S&P500선물(H),KOSPI,ETF,KR
143860,143860.KS,TIGER 헬스케어,KOSPI,ETF,KR
144600,144600.KS,KODEX 은선물(H),KOSPI,ETF,KR
145210,145210.KS,다이나믹디자인,KOSPI,STOCK,KR
145670,145670.KS,ACE 인버스,KOSPI,ETF,KR
145720,145720.KS,덴티움,KOSPI,STOCK,KR
145850,145850.KS,TREX 펀더멘탈 200,KOSPI,ETF,KR
145990,145990.KS,삼양사,KOSPI,STOCK,KR
145995,145995.KS,삼양사우,KOSPI,STOCK,KR
147970,147970.KS,TIGER 모멘텀,KOSPI,ETF,KR
148020,148020.KS,RISE 200,KOSPI,ETF,KR
148070,148070.KS,KIWOOM 국고채10년,KOSPI,ETF,KR
150460,150460.KS,TIGER 중국소비테마,KOSPI,ETF,KR
152100,152100.KS,PLUS 200,KOSPI,ETF,KR
152380,152380.KS,KODEX 국채선물10년,KOSPI,ETF,KR
152500,152500.KS,ACE 레버리지,KOSPI,ETF,KR
152870,152870.KS,파워 200,KOSPI,ETF,KR
153130,153130.KS,KODEX 단기채권,KOSPI,ETF,KR
153270,153270.KS,KIWOOM 코스피100,KOSPI,ETF,KR
155660,155660.KS,DSR,KOSPI,STOCK,KR
156080,156080.KS,KODEX MSCI Korea,KOSPI,ETF,KR
157450,157450.KS,TIGER 단기통안채,KOSPI,ETF,KR
157490,157490.KS,TIGER 소프트웨어,KOSPI,ETF,KR
157500,157500.KS,TIGER 증권,KOSPI,ETF,KR
159800,159800.KS,마이티 코스피100,KOSPI,ETF,KR
160580,160580.KS,TIGER 구리실물,KOSPI,ETF,KR
161000,161000.KS,애경케미칼,KOSPI,STOCK,KR
161390,161390.KS,한국타이어앤테크놀로지,KOSPI,STOCK,KR
161510,161510.KS,PLUS 고배당주,KOSPI,ETF,KR
161890,161890.KS,한국콜마,KOSPI,STOCK,KR
163560,163560.KS,동일고무벨트,KOSPI,STOCK,KR
166400,166400.KS,TIGER 200커버드콜OTM,KOSPI,ETF,KR
167860,167860.KS,KIWOOM 국고채10년레버리지,KOSPI,ETF,KR
168580,168580.KS,ACE 중국본토CSI300,KOSPI,ETF,KR
169950,169950.KS,KODEX 차이나A50,KOSPI,ETF,KR
170900,170900.KS,동아에스티,KOSPI,STOCK,KR
174350,174350.KS,TIGER 로우볼,KOSPI,ETF,KR
174360,174360.KS,RISE 중국본토대형주CSI100,KOSPI,ETF,KR
175330,175330.KS,JB금융지주,KOSPI,STOCK,KR
176950,176950.KS,KODEX 국채선물10년인버스,KOSPI,ETF,KR
178920,178920.KS,PI첨단소재,KOSPI,STOCK,KR
180640,180640.KS,한진칼,KOSPI,STOCK,KR
18064K,18064K.KS,한진칼우,KOSPI,STOCK,KR
181480,181480.KS,ACE 미국부동산리츠(합성 H),KOSPI,ETF,KR
181710,181710.KS,NHN,KOSPI,STOCK,KR
182480,182480.KS,TIGER 미국MSCI리츠(합성 H),KOSPI,ETF,KR
182490,182490.KS,TIGER 단기선진하이일드(합성 H),KOSPI,ETF,KR
183190,183190.KS,아세아시멘트,KOSPI,STOCK,KR
183700,183700.KS,RISE 200채권혼합50,KOSPI,ETF,KR
183710,183710.KS,RISE 주식혼합,KOSPI,ETF,KR
185680,185680.KS,KODEX 미국S&P바이오(합성),KOSPI,ETF,KR
185750,185750.KS,종근당,KOSPI,STOCK,KR
189400,189400.KS,PLUS 글로벌MSCI(합성 H),KOSPI,ETF,KR
190620,190620.KS,ACE 단기통안채,KOSPI,ETF,KR
192080,192080.KS,더블유게임즈,KOSPI,STOCK,KR
192090,192090.KS,TIGER 차이나CSI300,KOSPI,ETF,KR
192400,192400.KS,쿠쿠홀딩스,KOSPI,STOCK,KR
192650,192650.KS,드림텍,KOSPI,STOCK,KR
192720,192720.KS,파워 고배당저변동성,KOSPI,ETF,KR
192820,192820.KS,코스맥스,KOSPI,STOCK,KR
194370,194370.KS,제이에스코퍼레이션,KOSPI,STOCK,KR
195870,195870.KS,해성디에스,KOSPI,STOCK,KR
195920,195920.KS,TIGER 일본TOPIX(합성 H),KOSPI,ETF,KR
195930,195930.KS,TIGER 유로스탁스50(합성 H),KOSPI,ETF,KR
195970,195970.KS,PLUS 선진국MSCI(합성 H),KOSPI,ETF,KR
195980,195980.KS,PLUS 신흥국MSCI(합성 H),KOSPI,ETF,KR
196030,196030.KS,ACE 일본TOPIX레버리지(H),KOSPI,ETF,KR
196230,196230.KS,RISE 단기통안채,KOSPI,ETF,KR
200030,200030.KS,KODEX 미국S&P500산업재(합성),KOSPI,ETF,KR
200250,200250.KS,KIWOOM 인도Nifty50(합성),KOSPI,ETF,KR
200880,200880.KS,서연이화,KOSPI,STOCK,KR
203780,203780.KS,TIGER 미국나스닥바이오,KOSPI,ETF,KR
204320,204320.KS,HL만도,KOSPI,STOCK,KR
204450,204450.KS,KODEX 차이나H레버리지(H),KOSPI,ETF,KR
204480,204480.KS,TIGER 차이나CSI300레버리지(합성),KOSPI,ETF,KR
205720,205720.KS,ACE 일본TOPIX인버스(합성 H),KOSPI,ETF,KR
207940,207940.KS,삼성바이오로직스,KOSPI,STOCK,KR
210540,210540.KS,디와이파워,KOSPI,STOCK,KR
210780,210780.KS,TIGER 코스피고배당,KOSPI,ETF,KR
210980,210980.KS,SK디앤디,KOSPI,STOCK,KR
211560,211560.KS,TIGER 배당성장,KOSPI,ETF,KR
211900,211900.KS,KODEX 코리아배당성장,KOSPI,ETF,KR
213500,213500.KS,한솔제지,KOSPI,STOCK,KR
213610,213610.KS,KODEX 삼성그룹밸류,KOSPI,ETF,KR
213630,213630.KS,PLUS 미국다우존스고배당주(합성 H),KOSPI,ETF,KR
214320,214320.KS,이노션,KOSPI,STOCK,KR
214330,214330.KS,금호에이치티,KOSPI,STOCK,KR
214390,214390.KS,경보제약,KOSPI,STOCK,KR
214420,214420.KS,토니모리,KOSPI,STOCK,KR
214980,214980.KS,KODEX 단기채권PLUS,KOSPI,ETF,KR
215620,215620.KS,HK S&P코리아로우볼,KOSPI,ETF,KR
217590,217590.KS,티엠씨,KOSPI,STOCK,KR
217770,217770.KS,TIGER 원유선물인버스(H),KOSPI,ETF,KR
217780,217780.KS,TIGER 차이나CSI300인버스(합성),KOSPI,ETF,KR
218420,218420.KS,KODEX 미국S&P500에너지(합성),KOSPI,ETF,KR
219390,219390.KS,RISE 미국S&P원유생산기업(합성 H),KOSPI,ETF,KR
219480,219480.KS,KODEX 미국S&P500선물(H),KOSPI,ETF,KR
219900,219900.KS,ACE 중국본토CSI300레버리지(합성),KOSPI,ETF,KR
220130,220130.KS,SOL 차이나강소기업CSI500(합성 H),KOSPI,ETF,KR
223190,223190.KS,KODEX 200가치저변동,KOSPI,ETF,KR
225030,225030.KS,TIGER 미국S&P500선물인버스(H),KOSPI,ETF,KR
225040,225040.KS,TIGER 미국S&P500레버리지(합성 H),KOSPI,ETF,KR
225050,225050.KS,TIGER 유로스탁스레버리지(합성 H),KOSPI,ETF,KR
225060,225060.KS,TIGER 이머징마켓MSCI레버리지(합성 H),KOSPI,ETF,KR
225130,225130.KS,ACE 골드선물 레버리지(합성 H),KOSPI,ETF,KR
225800,225800.KS,KIWOOM 미국달러선물레버리지,KOSPI,ETF,KR
226320,226320.KS,잇츠한불,KOSPI,STOCK,KR
226380,226380.KS,ACE Fn성장소비주도주,KOSPI,ETF,KR
226490,226490.KS,KODEX 코스피,KOSPI,ETF,KR
226980,226980.KS,KODEX 200 중소형,KOSPI,ETF,KR
227540,227540.KS,TIGER 200 헬스케어,KOSPI,ETF,KR
227550,227550.KS,TIGER 200 산업재,KOSPI,ETF,KR
227560,227560.KS,TIGER 200 생활소비재,KOSPI,ETF,KR
227570,227570.KS,TIGER 우량가치,KOSPI,ETF,KR
227830,227830.KS,PLUS 코스피,KOSPI,ETF,KR
227840,227840.KS,현대코퍼레이션홀딩스,KOSPI,STOCK,KR
228790,228790.KS,TIGER 화장품,KOSPI,ETF,KR
228800,228800.KS,TIGER 여행레저,KOSPI,ETF,KR
228810,228810.KS,TIGER 미디어컨텐츠,KOSPI,ETF,KR
228820,228820.KS,TIGER KTOP30,KOSPI,ETF,KR
229200,229200.KS,KODEX 코스닥150,KOSPI,ETF,KR
229640,229640.KS,LS에코에너지,KOSPI,STOCK,KR
229720,229720.KS,KODEX KTOP30,KOSPI,ETF,KR
230480,230480.KS,KIWOOM 미국달러선물인버스2X,KOSPI,ETF,KR
232080,232080.KS,TIGER 코스닥150,KOSPI,ETF,KR
233160,233160.KS,TIGER 코스닥150 레버리지,KOSPI,ETF,KR
233740,233740.KS,KODEX 코스닥150레버리지,KOSPI,ETF,KR
234080,234080.KS,JW생명과학,KOSPI,STOCK,KR
234310,234310.KS,RISE V&S셀렉트밸류,KOSPI,ETF,KR
236350,236350.KS,TIGER 인도니프티50레버리지(합성),KOSPI,ETF,KR
237350,237350.KS,KODEX 코스피100,KOSPI,ETF,KR
237370,237370.KS,KODEX 코리아배당성장채권혼합,KOSPI,ETF,KR
237440,237440.KS,TIGER 경기방어채권혼합,KOSPI,ETF,KR
238670,238670.KS,PLUS 스마트베타Quality채권혼합,KOSPI,ETF,KR
